,Date,Demanda,VolUtil,Aportes,PrecioB,PrecioO,DispTer,DispNoTer
585,2017-08-08,8061482.475416667,13558404500.0,183823300.0,70.64557333333333,238.4357276923077,4009083.3333333335,9683227.541666666
586,2017-08-09,7972063.932083334,13596951300.0,245790600.0,68.11048,239.1004007692308,4005916.6666666665,9537367.291666666
587,2017-08-10,7956932.811666666,13548654900.0,154577400.0,68.29787,238.2567276923077,4009083.3333333335,9531907.458333334
588,2017-08-11,7930964.634583333,13526135400.0,167184500.0,66.00576333333333,237.8873046153846,3995447.9166666665,9524563.166666666
589,2017-08-12,7435975.55875,13536085500.0,201512200.0,69.03639,239.0869007692308,3846083.3333333335,9415190.166666666
590,2017-08-13,6784857.853333333,13490647900.0,123764800.0,68.65191833333334,236.5048623076923,3846818.0416666665,9223142.333333334
591,2017-08-14,7962483.207916667,13413790900.0,110762900.0,79.245165,236.34511230769232,3849083.3333333335,9350106.25
592,2017-08-15,8105573.7275,13346470000.0,116981700.0,85.64970666666666,234.56176615384612,3838177.75,9497910.916666666
593,2017-08-16,7959206.997083333,13319551600.0,158409100.0,73.98132333333334,229.66478538461536,3819916.5416666665,9557271.25
594,2017-08-17,8123746.705416667,13259171400.0,122308800.0,79.784455,235.76320846153843,3847336.7916666665,9544576.916666666
595,2017-08-18,8108138.222083334,13190827700.0,124662500.0,97.04370333333333,239.66893923076924,3850930.5416666665,9666805.416666666
596,2017-08-19,7518494.8975,13188031400.0,171935100.0,110.75994,246.64545846153848,3987805.5416666665,9685023.541666666
597,2017-08-20,6620866.784166667,13180144200.0,159547700.0,98.50415,246.28859307692304,3993083.3333333335,9672246.958333334
598,2017-08-21,6742930.052916667,13145895400.0,136030800.0,107.28716833333334,246.10851615384613,3993833.3333333335,9563804.083333334
599,2017-08-22,7839062.673333333,13098481100.0,146627300.0,106.52369166666666,244.08667,3974854.1666666665,9662080.458333334
600,2017-08-23,7910370.334583334,13045528100.0,121202200.0,108.34110499999998,244.6353430769231,3999061.7916666665,9654454.041666666
601,2017-08-24,7890866.285,13037066400.0,165668400.0,116.31233333333334,245.7881123076923,3999083.3333333335,9459687.375
602,2017-08-25,7884707.702500001,12990203500.0,123340700.0,113.66644333333332,245.13697769230768,3981041.6666666665,9759586.541666666
603,2017-08-26,7565478.443750001,12964395300.0,127955200.0,114.76938666666666,246.9416892307692,3969083.3333333335,9551921.416666666
604,2017-08-27,6809617.469166666,12965336200.0,155211100.0,113.02804,249.6534776923077,3977831.9166666665,9622617.708333334
605,2017-08-28,7770773.313333333,12918314300.0,127059000.0,127.26193,249.74307384615383,3999083.3333333335,9743003.166666666
606,2017-08-29,7831962.565416667,12923407000.0,176842500.0,134.052755,250.82584307692304,3859166.6666666665,9891588.791666666
607,2017-08-30,7822024.293333333,12971250600.0,218395700.0,138.54440333333335,251.2051507692308,3659545.0833333335,9613530.25
608,2017-08-31,7915701.554166667,12984738600.0,180923500.0,137.150315,251.92172769230768,3850784.7083333335,9633648.458333334
609,2017-09-01,8008900.5325,12947762900.0,122891100.0,143.96687,249.2327930769231,3899404.1666666665,9383831.125
610,2017-09-02,7653068.028333333,12950291200.0,178647900.0,140.88930833333333,251.50983153846155,3834083.3333333335,9300259.666666666
611,2017-09-03,6791070.971666667,12941797000.0,133610200.0,138.26085666666668,252.8464853846154,3816765.2083333335,9628099.291666666
612,2017-09-04,7909551.398333333,12883254800.0,117428100.0,140.79539,250.65037,3826235.3333333335,9910554.041666666
613,2017-09-05,8056381.909166667,12846018700.0,140068900.0,136.67395833333333,251.02240846153848,3818094.4166666665,9750738.791666666
614,2017-09-06,8027852.62125,12808100700.0,138019600.0,139.78011999999998,251.09488923076924,3719242.3333333335,9661586.666666666
615,2017-09-07,7907912.325833333,12785908800.0,147571400.0,133.07375333333331,251.63292769230767,3625408.25,9737330.5
616,2017-09-08,7770331.884166666,12776346900.0,169446500.0,139.25332333333333,252.08052384615385,3716479.1666666665,9926325.666666666
617,2017-09-09,7242489.170833333,12788090800.0,173653300.0,124.23456333333333,248.7471392307692,3837958.3333333335,9820411.083333334
618,2017-09-10,6564645.379583334,12872820500.0,220404300.0,126.36992,252.7997930769231,3895314.5833333335,9914436.75
